detector_id,location_name,detector_direction,created_date,modified_date,location_latitude,location_longitude,detector_type,detector_status,detector_movement,signal_id,atd_location_id
3155,SPICEWOOD SPRINGS RD / 183 HWY SVRD,Westbound,2017-06-23T00:00:00Z,2021-11-24T14:16:00Z,30.434086,-97.770149,Loop,Removed,THRU / RIGHT TURN,722,LOC16-003560
272,CAMERON RD / CROSS PARK DR,Eastbound,,2022-12-16T17:45:00Z,30.343981,-97.678337,Loop,Removed,THRU / RIGHT TURN,952,LOC16-004650
74,SLAUGHTER LN / BARSTOW AVE,Eastbound,,2025-05-23T22:53:00Z,30.208704,-97.889267,Loop,Ok,THRU ONLY,757,LOC16-003730
1426,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",Westbound,2017-06-28T00:00:00Z,2019-06-17T17:42:00Z,30.363686,-97.698158,Loop,Removed,LEFT TURN,4020,LOC16-005090
243,DUVAL RD / RESEARCH BLVD SVRD,Westbound,,2023-12-26T13:40:00Z,30.419102,-97.746445,Loop,Ok,THRU ONLY,609,LOC16-002990
3237,BRODIE LN / SILK OAK DR,Northbound,2017-06-23T00:00:00Z,2023-09-27T15:12:00Z,30.190764,-97.845215,Loop,Removed,LEFT TURN,704,LOC16-003470
1056,WELLS BRANCH PKWY / WELLS PORT DR,Eastbound,,2024-03-25T18:17:00Z,30.435907,-97.674934,Loop,Removed,LEFT TURN,438,LOC16-002150
264,CAMERON RD / RUNDBERG LN,Southbound,,2023-12-17T19:51:00Z,30.350773,-97.675972,Loop,Ok,THRU / RIGHT TURN,960,LOC16-004690
5,CONGRESS AVE / RADAM LN,Northbound,,2025-02-17T15:04:00Z,30.221367,-97.764824,Loop,Ok,THRU / RIGHT TURN,361,LOC16-001770
214,WILLIAM CANNON DR / BILL HUGHES RD,Westbound,,2025-10-27T18:38:00Z,30.195639,-97.78508,Loop,Ok,LEFT TURN,405,LOC16-001985
1008,STASSNEY LN / 35 SVRD,Eastbound,,2021-09-21T17:57:00Z,30.198195,-97.763657,Loop,Removed,LEFT TURN,426,LOC16-002090
1420,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",Northbound,2017-06-28T00:00:00Z,2019-06-17T17:35:00Z,30.363686,-97.698158,Loop,Removed,LEFT TURN,4020,LOC16-005090
3287,DUVAL RD / JOLLYVILLE RD,Eastbound,2017-06-23T00:00:00Z,2025-09-22T20:41:00Z,30.417286,-97.750038,Loop,Ok,LEFT TURN,698,LOC16-003440
1804,CONGRESS AVE / MILTON ST,Westbound,2017-06-26T00:00:00Z,2022-10-12T11:03:00Z,30.247025,-97.750626,Loop,Removed,THRU / LEFT TURN,943,LOC16-004605
3316,RESEARCH BLVD SVRD / ANDERSON SQ,Westbound,2017-06-23T00:00:00Z,2023-12-16T20:32:00Z,30.352856,-97.714859,Loop,Ok,THRU / RIGHT TURN,694,LOC16-003420
90,BRODIE LN / SLAUGHTER LN,Westbound,,2024-02-27T18:53:00Z,30.18355,-97.849793,Loop,Removed,LEFT TURN,432,LOC16-002120
2423,CAPITAL OF TEXAS HWY / LAKEWOOD DR,Eastbound,2017-06-23T00:00:00Z,2025-09-06T16:41:00Z,30.371674,-97.78566,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",848,LOC16-004175
2522,MARTIN LUTHER KING JR BLVD / TANNEHILL LN,Westbound,2017-06-23T00:00:00Z,2024-07-30T21:27:00Z,30.28631,-97.669411,Loop,Removed,LEFT TURN,834,LOC16-004105
1196,7TH ST / PLEASANT VALLEY RD,Northbound,,2022-01-20T20:32:00Z,30.260126,-97.709496,Loop,Removed,LEFT TURN,355,LOC16-001740
3504,MANOR RD / SPRINGDALE RD,Westbound,2017-06-19T00:00:00Z,2025-10-13T22:51:00Z,30.308987,-97.66906,Loop,Removed,THRU / RIGHT TURN,664,LOC16-003280
3232,MC KINNEY FALLS PKWY / DEE GABRIEL COLLINS RD,Northbound,2017-06-23T00:00:00Z,2023-12-17T16:31:00Z,30.172449,-97.722061,Video,Ok,THRU / RIGHT TURN,705,LOC16-003475
268,MARTIN LUTHER KING JR BLVD / BRAZOS ST,Eastbound,,2023-12-21T14:07:00Z,30.280294,-97.736771,Video,Ok,LEFT TURN,76,LOC16-000375
402,15TH ST / NUECES ST,Southbound,,2022-11-21T19:25:00Z,30.278534,-97.745148,Loop,Removed,THRU / RIGHT TURN,218,LOC16-001070
1994,STASSNEY LN / WEST GATE BLVD (Cherry Creek Dr),Eastbound,2017-06-26T00:00:00Z,2020-03-20T16:46:00Z,30.219011,-97.807129,Loop,Removed,THRU / RIGHT TURN,900,LOC16-004435
1350,MENCHACA RD / BARTON SKWY (Lightsey Rd),Unknown,2017-07-13T00:00:00Z,2025-09-18T13:45:00Z,30.242613,-97.781662,No Detectors,Removed,UNKNOWN,186,LOC16-000920
2070,MENCHACA RD / RAVENSCROFT DR,Eastbound,2017-06-26T00:00:00Z,2025-09-17T16:43:00Z,30.157124,-97.833305,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",885,LOC16-004360
1466,CESAR CHAVEZ ST / PEDERNALES ST,Northbound,2017-06-28T00:00:00Z,2022-08-17T19:10:00Z,30.254398,-97.716759,Loop,Removed,LEFT TURN,1015,LOC16-004965
3309,RESEARCH BLVD SVRD / ANDERSON SQ,Northbound,2017-06-23T00:00:00Z,2023-12-16T20:31:00Z,30.352856,-97.714859,Loop,Ok,LEFT TURN,694,LOC16-003420
1618,MANOR RD / CHERRYWOOD RD,Southbound,2017-06-28T00:00:00Z,2025-02-25T20:24:00Z,30.284456,-97.718188,Video,Ok,LEFT TURN,985,LOC16-004815
1127,RUNDBERG LN / PARKFIELD DR,Northbound,,2025-04-16T14:42:00Z,30.367405,-97.706245,Video,Ok,LEFT TURN,480,LOC16-002355
1450,ANDERSON MILL RD / CASHELL WOOD DR,Northbound,2017-06-28T00:00:00Z,2024-06-28T20:11:00Z,30.462967,-97.843323,Loop,Removed,LEFT TURN,1017,LOC16-004975
48,GUADALUPE ST / LAMAR BLVD,Southbound,,2024-10-17T20:25:00Z,30.316647,-97.732246,Video,Ok,THRU ONLY,2,LOC16-000005
3367,CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,Eastbound,2017-06-22T00:00:00Z,2021-12-29T00:36:00Z,30.234022,-97.797066,Loop,Removed,LEFT TURN,686,LOC16-003380
1818,MESA DR / STECK AVE,Westbound,2017-06-26T00:00:00Z,2024-09-19T18:36:00Z,30.374355,-97.755455,Video,Ok - Minor Issue,THRU ONLY,941,LOC16-004595
317,AIRPORT BLVD / 53RD HALF ST,Eastbound,,2024-10-11T14:07:00Z,30.315025,-97.71463,Loop,Removed,"LEFT TURN, THRU ONLY",171,LOC16-000850
3481,BURNET RD / RESEARCH BLVD SVRD,Northbound,2017-06-19T00:00:00Z,2025-03-19T17:22:00Z,30.373507,-97.726288,Loop,Removed,LEFT TURN,667,LOC16-003295
1563,WILLIAM CANNON DR / MOPAC EXPY SVRD,Westbound,2017-06-28T00:00:00Z,2023-06-30T12:19:00Z,30.219666,-97.83625,Loop,Removed,THRU / RIGHT TURN,995,LOC16-004865
9,LAMAR BLVD / TREADWELL ST,Eastbound,,2025-04-03T21:10:00Z,30.256052,-97.76149,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",126,LOC16-000625
342,LAMAR BLVD / KRAMER LN,Westbound,,2025-10-27T18:26:00Z,30.37954,-97.687683,Loop,Ok,THRU / RIGHT TURN,477,LOC16-002340
1874,DEAN KEETON ST / LAFAYETTE AVE,Southbound,2017-06-26T00:00:00Z,2025-02-25T20:39:00Z,30.284424,-97.721809,Video,Ok,THRU / LEFT TURN,929,LOC16-004555
1578,CAPITAL OF TEXAS HWY / 2222 RD,Eastbound,2017-06-28T00:00:00Z,2024-06-20T12:18:00Z,30.359251,-97.790527,Loop,Ok,LEFT TURN,991,LOC16-004845
1764,OLTORF ST / 5TH ST,Westbound,2017-06-28T00:00:00Z,2025-09-08T18:09:00Z,30.243938,-97.764336,Video,Ok,THRU / RIGHT TURN,950,LOC16-004640
3304,RESEARCH BLVD SVRD / ANDERSON SQ,Northbound,2017-06-23T00:00:00Z,2023-12-16T20:34:00Z,30.353102,-97.714195,Loop,Ok,THRU / RIGHT TURN,695,LOC16-003425
1951,FM 620 RD / LAKE CREEK PKWY,Eastbound,2017-06-26T00:00:00Z,2022-12-14T16:28:00Z,30.462158,-97.816017,Loop,Removed,LEFT TURN,908,LOC16-004475
1922,1ST ST / EMERALD WOOD DR,Southbound,2017-06-26T00:00:00Z,2023-10-30T13:58:00Z,30.212864,-97.778511,Radar - Smartmicro,Ok,THRU / RIGHT TURN,919,LOC16-004510
2453,GREAT HILLS TRL / STONELAKE BLVD,Southbound,2017-06-23T00:00:00Z,2023-12-29T18:03:00Z,30.393414,-97.739647,Loop,Ok,THRU / RIGHT TURN,844,LOC16-004155
1164,KOENIG LN / GROVER AVE,Northbound,,2023-12-22T13:02:00Z,30.329882,-97.729485,Loop,Ok,LEFT TURN,12,LOC16-000055
463,7TH ST / COMAL ST,Northbound,,2022-06-14T15:25:00Z,30.263954,-97.726135,Loop,Removed,THRU / LEFT TURN,351,LOC16-001720
2204,LAMAR BLVD / RUTLAND DR,Southbound,2017-06-26T00:00:00Z,2025-10-27T18:10:00Z,30.36487,-97.695999,Video,Ok,"LEFT TURN, THRU ONLY",476,LOC16-002335
229,SPICEWOOD SPRINGS RD / 183 HWY SVRD,Southbound,,2021-11-24T14:15:00Z,30.434086,-97.770149,Loop,Removed,LEFT TURN,722,LOC16-003560
1060,WELLS BRANCH PKWY / WELLS PORT DR,Southbound,,2024-03-25T18:16:00Z,30.435907,-97.674934,Video,Removed,LEFT TURN,438,LOC16-002150
2034,BRODIE LN / 290 HWY SVRD,Southbound,2017-06-26T00:00:00Z,2023-12-17T17:29:00Z,30.232639,-97.81842,Loop,Ok,THRU / LEFT TURN,891,LOC16-004390
1704,BURNET RD / ADAMS AVE,Eastbound,2017-06-28T00:00:00Z,2024-12-18T17:16:00Z,30.330071,-97.739891,Loop,Ok,LEFT TURN,964,LOC16-004710
2221,LAKE CREEK PKWY / HYMEADOW DR,Southbound,2017-06-26T00:00:00Z,2025-09-10T20:06:00Z,30.463852,-97.789223,Loop,Ok,LEFT TURN,867,LOC16-004270
2338,CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,Westbound,2017-06-26T00:00:00Z,2021-12-21T21:14:00Z,30.38974,-97.733803,Loop,Removed,THRU / RIGHT TURN,854,LOC16-004200
186,WILLIAM CANNON DR / BILL HUGHES RD,Eastbound,,2025-10-27T18:38:00Z,30.195639,-97.78508,Loop,Ok,LEFT TURN,405,LOC16-001985
245,WILLIAM CANNON DR / MOPAC EXPY SVRD,Southbound,,2023-12-17T19:22:00Z,30.220665,-97.836968,Loop,Removed,THRU / RIGHT TURN,946,LOC16-004620
1862,CONGRESS AVE / JAMES ST,Westbound,2017-06-26T00:00:00Z,2023-06-24T19:03:00Z,30.251116,-97.749107,Loop,Ok,THRU / RIGHT TURN,933,LOC16-004570
1684,KOENIG LN / ARROYO SECO,Eastbound,2017-06-28T00:00:00Z,2020-06-30T16:49:00Z,30.332352,-97.73467,Loop,Removed,LEFT TURN,967,LOC16-004725
3242,BRODIE LN / SILK OAK DR,Eastbound,2017-06-23T00:00:00Z,2023-12-17T16:30:00Z,30.190764,-97.845215,Loop,Ok,THRU / RIGHT TURN,704,LOC16-003470
59,LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),Eastbound,,2025-01-06T23:53:00Z,30.23626,-97.792587,Video,Ok - Minor Issue,LEFT TURN,184,LOC16-000910
2471,CHICON ST / ROSEWOOD AVE,Southbound,2017-06-23T00:00:00Z,2024-05-28T19:39:00Z,30.269701,-97.719032,Loop,Ok,THRU / RIGHT TURN,841,LOC16-004140
458,BURNET RD / GAULT LN,Westbound,,2022-06-08T23:37:00Z,30.404934,-97.716049,Loop,Removed,LEFT TURN,458,LOC16-002245
1106,38TH HALF ST / 35 SVRD,Southbound,,2020-06-14T15:53:00Z,30.294981,-97.719772,Loop,Removed,LEFT TURN,64,LOC16-000315
60,LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),Eastbound,,2025-01-06T23:53:00Z,30.23626,-97.792587,Video,Ok - Minor Issue,THRU / RIGHT TURN,184,LOC16-000910
2098,FM 620 RD / WILSON PARKE AVE,Westbound,2017-06-26T00:00:00Z,2023-12-12T22:23:00Z,30.416769,-97.847313,Loop,Removed,THRU / RIGHT TURN,879,LOC16-004330
1947,FM 620 RD / LAKE CREEK PKWY,Northbound,2017-06-26T00:00:00Z,2022-12-14T16:23:00Z,30.462158,-97.816017,Loop,Removed,LEFT TURN,908,LOC16-004475
3150,US 183 HWY SVRD / POND SPRINGS RD,Eastbound,2017-06-23T00:00:00Z,2021-11-24T14:18:00Z,30.434437,-97.770851,Loop,Removed,THRU / RIGHT TURN,724,LOC16-003570
1930,QUINLAN PARK RD / STEINER RANCH BLVD,Southbound,2017-06-26T00:00:00Z,2025-02-17T19:37:00Z,30.377523,-97.884857,Loop,Removed,THRU / RIGHT TURN,914,LOC16-004500
1132,MENCHACA RD / FORT VIEW RD,Eastbound,,2025-04-24T15:58:00Z,30.231009,-97.787621,Video,Removed,LEFT TURN,188,LOC16-000930
1453,ANDERSON MILL RD / CASHELL WOOD DR,Southbound,2017-06-28T00:00:00Z,2024-06-28T20:11:00Z,30.462967,-97.843323,Loop,Removed,THRU / RIGHT TURN,1017,LOC16-004975
3170,RESEARCH BLVD SVRD / OHLEN RD,Westbound,2017-06-23T00:00:00Z,2024-05-21T21:40:00Z,30.363134,-97.717796,Loop,Removed,LEFT TURN,718,LOC16-003540
882,35TH ST / JACKSON AVE,Eastbound,,2023-12-22T17:06:00Z,30.308735,-97.75589,Loop,Ok,LEFT TURN,107,LOC16-000530
216,CONGRESS AVE / LIGHTSEY RD,Westbound,,2025-08-05T11:23:00Z,30.229651,-97.760208,Video,Ok,THRU / RIGHT TURN,232,LOC16-001140
1650,SH 71 SVRD / CHEVIOT LN,Unknown,2017-06-28T00:00:00Z,2021-04-20T01:26:00Z,30.204727,-97.642532,No Detectors,Removed,UNKNOWN,977,LOC16-004780
3360,OAK KNOLL DR / RESEARCH BLVD SVRD,Northbound,2017-06-22T00:00:00Z,2021-12-29T00:33:00Z,30.428883,-97.75946,Loop,Removed,THRU / RIGHT TURN,687,LOC16-003385
3380,BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,Northbound,2017-06-22T00:00:00Z,2021-12-29T00:39:00Z,30.23427,-97.795647,Loop,Removed,THRU / RIGHT TURN,683,LOC16-003365
261,CAMERON RD / FERGUSON LN,Southbound,,2025-02-13T22:50:00Z,30.345804,-97.67749,Video,Ok,LEFT TURN,926,LOC16-004545
4,CONGRESS AVE / RADAM LN,Northbound,,2025-02-17T15:04:00Z,30.221367,-97.764824,Loop,Ok,LEFT TURN,361,LOC16-001770
143,OLTORF ST / EAST SIDE DR,Northbound,,2025-08-27T19:58:00Z,30.236704,-97.748802,Loop,Ok - Minor Issue,BICYCLE,176,LOC16-000875
257,12700 BLK DESSAU RD,Northbound,,2025-04-23T19:04:00Z,30.397131,-97.642685,Video,Ok,THRU ONLY,820,LOC16-004035
1503,WELLS BRANCH PKWY / TUDOR HOUSE RD,Northbound,2017-06-28T00:00:00Z,2025-04-23T19:35:00Z,30.429041,-97.64122,Loop,Ok,LEFT TURN,1007,LOC16-004925
195,WILLIAM CANNON DR / BILL HUGHES RD,Northbound,,2025-10-27T18:42:00Z,30.195639,-97.78508,Loop,Ok,"LEFT TURN, THRU / RIGHT TURN",405,LOC16-001985
3241,BRODIE LN / SILK OAK DR,Eastbound,2017-06-23T00:00:00Z,2023-12-17T16:30:00Z,30.190764,-97.845215,Loop,Ok,LEFT TURN,704,LOC16-003470
891,38TH ST / SHOAL CREEK BLVD,Southbound,,2021-11-22T17:31:00Z,30.307089,-97.747505,Loop,Removed,LEFT TURN,113,LOC16-000560
1800,WILLIAM CANNON DR / MOPAC EXPY SVRD,Westbound,2017-06-28T00:00:00Z,2023-12-17T19:24:00Z,30.220665,-97.836968,Loop,Removed,THRU / RIGHT TURN,946,LOC16-004620
205,WILLIAM CANNON DR / BILL HUGHES RD,Southbound,,2025-10-27T18:37:00Z,30.195639,-97.78508,Video,Broken,"LEFT TURN, THRU / RIGHT TURN",405,LOC16-001985
1059,WELLS BRANCH PKWY / WELLS PORT DR,Northbound,,2024-03-25T18:16:00Z,30.435907,-97.674934,Video,Removed,THRU / RIGHT TURN,438,LOC16-002150
410,12TH ST / WEST AVE,Northbound,,2023-06-26T18:05:00Z,30.276058,-97.748428,Video,Ok,LEFT TURN,242,LOC16-001185
42,LAMAR BLVD / MARTIN LUTHER KING JR BLVD,Westbound,,2023-12-22T14:36:00Z,30.283602,-97.752075,Loop,Ok,LEFT TURN,110,LOC16-000545
3365,CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,Southbound,2017-06-22T00:00:00Z,2021-12-29T00:36:00Z,30.234022,-97.797066,Loop,Removed,LEFT TURN,686,LOC16-003380
1823,SPICEWOOD SPRINGS RD / MESA DR,Eastbound,2017-06-26T00:00:00Z,2022-04-27T15:09:00Z,30.371532,-97.757225,Loop,Removed,LEFT TURN,940,LOC16-004590
3207,US 290 HWY SVRD / INDUSTRIAL OAKS BLVD,Southbound,2017-06-23T00:00:00Z,2023-12-17T16:36:00Z,30.237061,-97.839897,Loop,Ok,LEFT TURN,710,LOC16-003500
2177,MANOR RD / LOYOLA LN,Eastbound,2017-06-26T00:00:00Z,2019-10-14T17:35:00Z,30.310062,-97.667152,Loop,Removed,THRU / RIGHT TURN,490,LOC16-002405
220,CONGRESS AVE / CUMBERLAND RD,Northbound,,2023-12-10T17:27:00Z,30.235508,-97.756363,Loop,Ok,LEFT TURN,231,LOC16-001135
3382,BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,Southbound,2017-06-22T00:00:00Z,2021-12-29T00:39:00Z,30.23427,-97.795647,Loop,Removed,THRU / RIGHT TURN,683,LOC16-003365
2114,IH 35 SVRD / WOODWARD ST,Northbound,2017-06-26T00:00:00Z,2025-03-26T19:41:00Z,30.22349,-97.747688,Video,Broken,THRU / RIGHT TURN,507,LOC16-002480
3415,51ST ST / BERKMAN DR,Westbound,2017-06-22T00:00:00Z,2024-12-09T14:43:00Z,30.303907,-97.698875,Loop,Ok,LEFT TURN,678,LOC16-003345
2576,FM 620 RD / PARMER LN,Westbound,2017-06-23T00:00:00Z,2023-12-29T19:21:00Z,30.475994,-97.764618,Loop,Ok,LEFT TURN,825,LOC16-004060
1805,FM 2222 RD / MESA DR,Southbound,2017-06-26T00:00:00Z,2025-10-07T14:06:00Z,30.341314,-97.769638,Loop,Removed,LEFT TURN,942,LOC16-004600
1104,PLEASANT VALLEY RD / WILLIAM CANNON DR,Northbound,,2025-07-30T21:06:00Z,30.179674,-97.746903,Loop,Removed,THRU / RIGHT TURN,198,LOC16-000980
1221,GRAND AVENUE PKWY / CENTRAL COMMERCE DR,Westbound,,2024-05-16T23:01:00Z,30.455954,-97.659927,Loop,Removed,THRU / RIGHT TURN,359,LOC16-001760
2440,6511 BLK MC NEIL DR (Oak Knoll Dr/Research Park (Formerly TX Instruments)),Westbound,2017-06-23T00:00:00Z,2025-03-13T22:38:00Z,30.439367,-97.754227,Loop,Removed,LEFT TURN,845,LOC16-004160
1567,US 290 HWY SVRD / PARMER LN,Eastbound,2017-06-28T00:00:00Z,2022-12-29T12:26:00Z,30.344859,-97.581018,Loop,Removed,THRU / RIGHT TURN,993,LOC16-004855
414,12TH ST / WEST AVE,Southbound,,2023-06-26T18:05:00Z,30.276058,-97.748428,Video,Ok,LEFT TURN,242,LOC16-001185
1422,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",Southbound,2017-06-28T00:00:00Z,2019-06-17T17:37:00Z,30.363686,-97.698158,Loop,Removed,LEFT TURN,4020,LOC16-005090
3394,ESCARPMENT BLVD / SLAUGHTER LN,Northbound,2017-06-22T00:00:00Z,2025-05-23T22:41:00Z,30.2006,-97.878426,Loop,Ok,THRU / RIGHT TURN,681,LOC16-003355
1125,KOENIG LN / AVENUE F,Westbound,,2023-12-03T18:19:00Z,30.321964,-97.718575,Loop,Ok,LEFT TURN,180,LOC16-000890
2288,CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,Northbound,2017-06-26T00:00:00Z,2024-05-28T22:37:00Z,30.389793,-97.744301,Loop,Broken,LEFT TURN,858,LOC16-004220
2581,FM 620 RD / PARMER LN,Eastbound,2017-06-23T00:00:00Z,2023-12-29T19:18:00Z,30.476822,-97.764977,Loop,Ok,THRU / RIGHT TURN,824,LOC16-004055
277,MARTIN LUTHER KING JR BLVD / BRAZOS ST,Southbound,,2023-12-21T13:40:00Z,30.280294,-97.736771,Video,Ok,LEFT TURN,76,LOC16-000375
1769,DESSAU RD / CRYSTAL BEND DR,Eastbound,2017-06-28T00:00:00Z,2025-04-23T19:24:00Z,30.407036,-97.636017,Loop,Ok,LEFT TURN,949,LOC16-004635
1863,CHICON ST / MANOR RD,Northbound,2017-06-26T00:00:00Z,2025-04-10T13:46:00Z,30.283814,-97.72216,Video,Ok,THRU / RIGHT TURN,932,LOC16-004565
1748,5TH ST / WALSH ST,Northbound,2017-06-28T00:00:00Z,2022-06-26T03:04:00Z,30.271654,-97.758171,Loop,Removed,THRU / RIGHT TURN,954,LOC16-004660
2382,CAPITAL OF TEXAS HWY / STONELAKE BLVD,Southbound,2017-06-23T00:00:00Z,2023-12-22T15:59:00Z,30.390692,-97.739441,Loop,Ok,LEFT TURN,855,LOC16-004210
1608,12TH ST / CHESTNUT AVE,Northbound,2017-06-28T00:00:00Z,2022-10-17T11:12:00Z,30.274361,-97.715981,Loop,Removed,LEFT TURN,986,LOC16-004820
2479,11TH ST / NAVASOTA ST (Rosewood Ave),Southbound,2017-06-23T00:00:00Z,2024-10-11T14:44:00Z,30.268389,-97.726914,Loop,Removed,"THRU / LEFT TURN, THRU / RIGHT TURN",840,LOC16-004135
1858,CONGRESS AVE / JAMES ST,Southbound,2017-06-26T00:00:00Z,2022-10-12T11:13:00Z,30.251116,-97.749107,Loop,Removed,THRU / RIGHT TURN,933,LOC16-004570
1538,ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),Eastbound,2017-06-28T00:00:00Z,2022-01-04T20:15:00Z,30.447165,-97.804016,Loop,Removed,LEFT TURN,999,LOC16-004885
1469,CESAR CHAVEZ ST / PEDERNALES ST,Southbound,2017-06-28T00:00:00Z,2023-12-29T19:05:00Z,30.254398,-97.716759,Loop,Ok,THRU / RIGHT TURN,1015,LOC16-004965
1680,KOENIG LN / ARROYO SECO,Northbound,2017-06-28T00:00:00Z,2020-06-30T16:48:00Z,30.332352,-97.73467,Loop,Removed,LEFT TURN,967,LOC16-004725
321,AIRPORT BLVD / 53RD HALF ST,Northbound,,2024-10-17T14:19:00Z,30.315025,-97.71463,Loop,Removed,LEFT TURN,171,LOC16-000850
1006,LAMAR BLVD / DENSON DR,Southbound,,2025-08-07T22:28:00Z,30.330378,-97.723541,Loop,Removed,"BICYCLE, LEFT TURN, THRU ONLY",6,LOC16-000025
1017,STASSNEY LN / 35 SVRD,Southbound,,2021-09-21T17:59:00Z,30.198689,-97.764488,Loop,Removed,LEFT TURN,427,LOC16-002095
3526,BRAKER LN / JOLLYVILLE RD,Eastbound,2017-06-19T00:00:00Z,2025-03-03T15:14:00Z,30.400698,-97.748863,Video,Removed,THRU / RIGHT TURN,661,LOC16-003245
1179,WILLIAM CANNON DR / WOODHUE DR,Northbound,,2020-12-04T23:51:00Z,30.200392,-97.798767,Loop,Removed,LEFT TURN,400,LOC16-001960
1577,CAPITAL OF TEXAS HWY / 2222 RD,Northbound,2017-06-28T00:00:00Z,2024-06-20T12:18:00Z,30.359251,-97.790527,Loop,Ok,THRU / RIGHT TURN,991,LOC16-004845
3438,PARMER LN / TAMAYO DR,Eastbound,2017-06-19T00:00:00Z,2024-06-17T22:03:00Z,30.455952,-97.752777,Loop,Ok,RIGHT TURN,674,LOC16-003330
438,LAMAR BLVD / 29TH ST,Eastbound,,2025-07-03T14:26:00Z,30.298136,-97.748474,Video,Ok,"LEFT TURN, THRU ONLY",106,LOC16-000525
252,DESSAU RD / BRAKER LN (Shropshire),Eastbound,,2024-09-11T20:11:00Z,30.377291,-97.658661,Loop,Ok,LEFT TURN,260,LOC16-001265
1077,ST JOHNS AVE / 35 SVRD,Northbound,,2022-08-04T18:43:00Z,30.332579,-97.703705,Loop,Removed,THRU / LEFT TURN,595,LOC16-002920
3166,RESEARCH BLVD SVRD / OHLEN RD,Southbound,2017-06-23T00:00:00Z,2024-05-21T21:40:00Z,30.363134,-97.717796,Loop,Removed,LEFT TURN,718,LOC16-003540
131,FM 620 RD / PARMER LN,Northbound,,2023-12-29T19:21:00Z,30.475994,-97.764618,Loop,Ok,LEFT TURN,825,LOC16-004060
3130,1ST ST / RADAM LN,Westbound,2017-06-23T00:00:00Z,2024-12-10T21:51:00Z,30.224268,-97.770882,Video,Ok,THRU / RIGHT TURN,727,LOC16-003585
2223,LAKE CREEK PKWY / HYMEADOW DR,Eastbound,2017-06-26T00:00:00Z,2025-09-10T20:06:00Z,30.463852,-97.789223,Loop,Ok,LEFT TURN,867,LOC16-004270
2030,BRODIE LN / 290 HWY SVRD,Southbound,2017-06-26T00:00:00Z,2023-12-17T17:30:00Z,30.233582,-97.818329,Loop,Ok,THRU / RIGHT TURN,892,LOC16-004395
3171,RESEARCH BLVD SVRD / OHLEN RD,Westbound,2017-06-23T00:00:00Z,2024-05-21T21:40:00Z,30.363134,-97.717796,Loop,Removed,THRU / RIGHT TURN,718,LOC16-003540
1494,3201 BLK S LAMAR BLVD (BROKEN SPOKE),Northbound,2017-06-28T00:00:00Z,2025-01-06T23:49:00Z,30.240471,-97.786667,Loop,Ok,LEFT TURN,1008,LOC16-004930
2521,MARTIN LUTHER KING JR BLVD / TANNEHILL LN,Eastbound,2017-06-23T00:00:00Z,2024-07-25T19:41:00Z,30.28631,-97.669411,Loop,Removed,THRU / RIGHT TURN,834,LOC16-004105
979,AIRPORT BLVD / MANOR RD,Eastbound,,2024-04-04T20:59:00Z,30.286293,-97.70636,Loop,Ok,THRU / RIGHT TURN,165,LOC16-000820
1554,1ST ST / SOUTH CENTER ST,Northbound,2017-06-28T00:00:00Z,2023-12-18T22:44:00Z,30.229429,-97.767662,Loop,Ok,LEFT TURN,996,LOC16-004870
62,LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),Northbound,,2025-01-06T23:54:00Z,30.23626,-97.792587,Video,Ok,THRU / RIGHT TURN,184,LOC16-000910
1181,WILLIAM CANNON DR / WOODHUE DR,Westbound,,2020-12-04T23:51:00Z,30.200392,-97.798767,Loop,Removed,LEFT TURN,400,LOC16-001960
1572,CAPITAL OF TEXAS HWY / 2222 RD,Eastbound,2017-06-28T00:00:00Z,2023-12-18T22:41:00Z,30.359398,-97.791847,Loop,Ok,STOP BAR,992,LOC16-004850
2333,CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,Northbound,2017-06-26T00:00:00Z,2021-12-21T21:13:00Z,30.38974,-97.733803,Loop,Removed,LEFT TURN,854,LOC16-004200
1012,STASSNEY LN / 35 SVRD,Northbound,,2021-09-21T17:57:00Z,30.198195,-97.763657,Loop,Removed,LEFT TURN,426,LOC16-002090
13,1ST ST / ANNIE ST,Eastbound,,2023-12-04T19:28:00Z,30.247448,-97.755821,Video,Ok,THRU / RIGHT TURN,199,LOC16-000985
